credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,age_group,inactive_single_product,products_per_tenure,zero_balance,high_balance,balance_per_product,credit_score_band,early_customer,churn_risk_score
723,France,Male,48,7,0.0,2,1,1,150694.58,0,40-49,False,1.2857142857142856,1,0,1.0,Good,0,1
586,France,Female,28,5,0.0,3,1,0,170487.4,1,<30,False,1.6,1,0,1.0,Fair,0,1
633,Germany,Female,29,8,104944.1,1,1,1,97684.46,0,<30,False,1.125,0,1,104945.1,Fair,0,0
564,France,Male,31,4,0.0,2,1,0,53520.03,0,30-39,False,1.5,1,0,1.0,Poor,0,1
649,France,Female,31,2,0.0,2,1,0,15200.61,0,30-39,False,2.0,1,0,1.0,Fair,1,2
622,France,Female,30,4,107879.04,1,0,1,196894.62,0,<30,False,1.25,0,1,107880.04,Fair,0,0
459,Germany,Male,46,7,110356.42,1,1,0,4969.13,1,40-49,True,1.1428571428571428,0,1,110357.42,Poor,0,1
718,France,Male,27,2,0.0,2,0,0,26229.24,0,<30,False,2.0,1,0,1.0,Good,1,2
655,Spain,Female,34,4,109783.69,2,1,0,134034.32,0,30-39,False,1.5,0,1,54892.845,Fair,0,0
696,France,Male,22,9,149777.0,1,1,1,198032.93,0,<30,False,1.1111111111111112,0,1,149778.0,Good,0,0
637,France,Female,38,3,104339.56,1,0,0,119882.86,0,30-39,True,1.3333333333333333,0,1,104340.56,Fair,0,1
630,Spain,Female,21,1,85818.18,1,1,1,133102.3,0,<30,False,2.0,0,0,85819.18,Fair,1,1
592,France,Male,37,4,212692.97,1,0,0,176395.02,0,30-39,True,1.25,0,1,212693.97,Fair,0,1
634,Germany,Male,37,1,89696.84,2,1,1,193179.88,0,30-39,False,3.0,0,0,44849.42,Fair,1,1
608,France,Female,28,9,0.0,2,1,1,125062.02,0,<30,False,1.2222222222222223,1,0,1.0,Fair,0,1
565,Germany,Female,32,9,68067.24,1,1,0,143287.58,0,30-39,True,1.1111111111111112,0,0,68068.24,Poor,0,1
763,Spain,Male,67,9,148564.66,1,0,1,87236.4,0,60+,False,1.1111111111111112,0,1,148565.66,Very Good,0,0
665,France,Female,55,8,136354.16,1,1,1,93769.89,0,50-59,False,1.125,0,1,136355.16,Fair,0,0
649,France,Male,38,1,122214.0,1,0,1,88965.46,0,30-39,False,2.0,0,1,122215.0,Fair,1,1
695,France,Male,45,3,0.0,2,1,1,30793.61,0,40-49,False,1.6666666666666665,1,0,1.0,Good,0,1
775,Germany,Male,70,6,119684.88,2,1,1,74532.02,0,60+,False,1.3333333333333333,0,1,59843.44,Very Good,0,0
788,France,Female,39,3,135139.33,1,0,1,113086.08,0,30-39,False,1.3333333333333333,0,1,135140.33,Very Good,0,0
569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1,40-49,True,1.1111111111111112,0,1,146101.75,Poor,0,1
726,Spain,Female,56,8,123110.9,3,0,1,130113.78,1,50-59,False,1.375,0,1,41037.96666666667,Good,0,0
564,Germany,Female,44,3,111760.4,3,1,1,104722.47,1,40-49,False,2.0,0,1,37254.46666666667,Poor,0,0
544,France,Female,32,9,110728.39,1,1,1,14559.62,0,30-39,False,1.1111111111111112,0,1,110729.39,Poor,0,0
614,France,Female,41,8,121558.46,1,1,1,598.8,0,40-49,False,1.125,0,1,121559.46,Fair,0,0
453,Germany,Female,38,8,120623.21,1,1,0,129697.99,0,30-39,True,1.125,0,1,120624.21,Poor,0,1
471,France,Female,58,4,114713.57,1,1,1,36315.03,0,50-59,False,1.25,0,1,114714.57,Poor,0,0
829,Germany,Female,37,3,103457.76,1,0,0,1114.12,0,30-39,True,1.3333333333333333,0,1,103458.76,Excellent,0,1
754,Germany,Male,57,2,101134.87,2,1,1,70954.41,0,50-59,False,2.0,0,1,50568.435,Very Good,1,1
749,Germany,Male,46,10,78136.36,2,1,1,73470.98,0,40-49,False,1.2,0,0,39069.18,Very Good,0,0
667,France,Male,23,1,0.0,2,1,0,91573.19,0,<30,False,3.0,1,0,1.0,Fair,1,2
670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0,<30,True,1.3333333333333333,0,1,133447.34,Fair,0,1
670,France,Female,33,7,0.0,2,1,1,88187.81,0,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1,40-49,True,2.0,0,1,108077.33,Fair,1,2
571,France,Male,32,5,131354.25,1,1,0,125256.53,0,30-39,True,1.2,0,1,131355.25,Poor,0,1
641,Germany,Female,37,7,62974.64,2,0,1,39016.43,0,30-39,False,1.2857142857142856,0,0,31488.32,Fair,0,0
551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0,<30,True,1.5,0,1,143341.44,Poor,1,2
741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0,30-39,False,1.25,0,1,58497.715,Very Good,0,0
472,France,Male,31,4,58662.92,2,0,1,73322.0,0,30-39,False,1.5,0,0,29332.46,Poor,0,0
650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1,40-49,False,2.0,0,1,42937.21666666667,Fair,0,0
625,France,Male,45,7,137555.44,1,0,0,124607.7,0,40-49,True,1.1428571428571428,0,1,137556.44,Fair,0,1
650,Germany,Male,34,4,142393.11,1,1,1,11276.48,0,30-39,False,1.25,0,1,142394.11,Fair,0,0
535,France,Female,38,8,0.0,2,1,0,136620.64,0,30-39,False,1.25,1,0,1.0,Poor,0,1
649,France,Female,41,2,125785.23,1,1,1,70523.92,0,40-49,False,1.5,0,1,125786.23,Fair,1,1
689,France,Male,22,4,136444.25,1,1,0,51980.25,1,<30,True,1.25,0,1,136445.25,Good,0,1
694,Spain,Male,38,7,121527.4,1,1,0,113481.02,0,30-39,True,1.1428571428571428,0,1,121528.4,Good,0,1
655,Germany,Male,52,9,144696.75,1,1,1,49025.79,0,50-59,False,1.1111111111111112,0,1,144697.75,Fair,0,0
620,France,Male,36,8,0.0,2,1,1,145937.99,0,30-39,False,1.25,1,0,1.0,Fair,0,1
577,France,Female,35,10,0.0,2,1,1,25161.61,0,30-39,False,1.2,1,0,1.0,Poor,0,1
401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1,40-49,True,1.125,0,1,128141.17,Poor,0,1
599,France,Male,25,6,120383.41,1,1,1,24903.09,0,<30,False,1.1666666666666667,0,1,120384.41,Fair,0,0
481,France,Female,57,9,0.0,3,1,1,169719.35,1,50-59,False,1.3333333333333333,1,0,1.0,Poor,0,1
704,France,Male,42,8,129735.3,2,1,1,179565.57,0,40-49,False,1.25,0,1,64868.65,Good,0,0
698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1,30-39,True,1.125,0,1,185079.26,Good,0,1
480,France,Female,28,6,0.0,2,0,0,48131.92,0,<30,False,1.3333333333333333,1,0,1.0,Poor,0,1
682,France,Male,42,0,0.0,1,1,1,160828.98,0,40-49,False,,1,0,1.0,Good,1,2
700,Spain,Male,31,7,0.0,2,0,1,145151.96,0,30-39,False,1.2857142857142856,1,0,1.0,Good,0,1
492,France,Male,29,1,144591.96,1,1,1,196293.76,0,<30,False,2.0,0,1,144592.96,Poor,1,1
444,France,Female,45,4,0.0,2,1,0,161653.5,1,40-49,False,1.5,1,0,1.0,Poor,0,1
624,France,Male,36,6,0.0,2,0,0,84635.64,0,30-39,False,1.3333333333333333,1,0,1.0,Fair,0,1
709,France,Male,37,7,0.0,1,1,0,159486.76,0,30-39,True,1.1428571428571428,1,0,1.0,Good,0,2
557,Germany,Male,68,2,100194.44,1,1,1,38596.34,0,60+,False,1.5,0,1,100195.44,Poor,1,1
646,Germany,Male,50,6,145295.31,2,1,1,27814.74,0,40-49,False,1.3333333333333333,0,1,72648.655,Fair,0,0
719,Germany,Male,28,3,106070.29,2,1,1,183893.31,0,<30,False,1.6666666666666665,0,1,53036.145,Good,0,0
706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0,40-49,False,1.1666666666666667,0,1,120622.89,Good,0,0
660,France,Male,38,7,0.0,2,0,1,146585.53,0,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
667,France,Male,36,9,0.0,2,1,1,40062.29,0,30-39,False,1.2222222222222223,1,0,1.0,Fair,0,1
705,France,Male,30,1,0.0,1,1,1,181300.32,0,<30,False,2.0,1,0,1.0,Good,1,2
598,Germany,Female,27,10,171283.91,1,1,1,84136.12,0,<30,False,1.1,0,1,171284.91,Fair,0,0
669,France,Male,26,4,0.0,2,1,1,197594.34,0,<30,False,1.5,1,0,1.0,Fair,0,1
580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1,30-39,True,2.0,0,1,128219.47,Poor,1,2
676,France,Female,32,5,0.0,2,1,1,75465.41,0,30-39,False,1.4,1,0,1.0,Good,0,1
714,Germany,Male,28,7,77776.39,1,1,0,177737.07,0,<30,True,1.1428571428571428,0,0,77777.39,Good,0,1
597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0,60+,False,1.3333333333333333,0,1,62490.095,Fair,0,0
559,France,Male,29,1,0.0,2,0,0,155639.76,0,<30,False,3.0,1,0,1.0,Poor,1,2
564,France,Female,28,1,0.0,1,1,1,162428.05,0,<30,False,2.0,1,0,1.0,Poor,1,2
850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1,50-59,False,1.6666666666666665,0,1,54900.775,Excellent,0,0
689,France,Male,39,7,0.0,2,0,0,14917.09,0,30-39,False,1.2857142857142856,1,0,1.0,Good,0,1
758,Germany,Female,61,8,125397.21,1,1,0,182184.09,1,60+,True,1.125,0,1,125398.21,Very Good,0,1
604,Spain,Female,71,10,0.0,2,1,1,129984.2,0,60+,False,1.2,1,0,1.0,Fair,0,1
733,Germany,Male,38,9,111347.37,2,0,1,194872.97,0,30-39,False,1.2222222222222223,0,1,55674.685,Good,0,0
778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0,30-39,False,1.25,0,1,52146.705,Very Good,0,0
732,Germany,Female,61,9,94867.18,2,1,1,157527.6,1,60+,False,1.2222222222222223,0,0,47434.59,Good,0,0
646,France,Male,24,8,0.0,2,0,0,92612.88,0,<30,False,1.25,1,0,1.0,Fair,0,1
597,France,Female,33,6,135703.59,2,0,0,74850.84,0,30-39,False,1.3333333333333333,0,1,67852.795,Fair,0,0
821,Germany,Female,37,5,106453.53,2,0,1,127413.0,0,30-39,False,1.4,0,1,53227.765,Excellent,0,0
640,France,Male,43,7,132412.38,1,0,0,69584.3,1,40-49,True,1.1428571428571428,0,1,132413.38,Fair,0,1
511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1,30-39,True,1.1111111111111112,0,1,124402.6,Poor,0,1
805,France,Male,46,6,118022.06,3,1,0,162643.15,1,40-49,False,1.5,0,1,39341.68666666667,Excellent,0,0
540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0,30-39,True,2.0,0,0,82532.11,Poor,1,2
705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1,40-49,True,,0,1,184553.12,Good,1,2
540,Germany,Male,39,4,127278.31,1,1,1,16150.34,0,30-39,False,1.25,0,1,127279.31,Poor,0,0
532,Spain,Female,66,3,0.0,1,1,1,115227.02,0,60+,False,1.3333333333333333,1,0,1.0,Poor,0,1
535,France,Female,45,2,0.0,2,0,1,170621.55,0,40-49,False,2.0,1,0,1.0,Poor,1,2
627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0,<30,True,1.2,0,1,184245.86,Fair,0,1
646,France,Male,52,8,59669.43,1,0,0,172495.81,1,50-59,True,1.125,0,0,59670.43,Fair,0,1
515,France,Female,25,7,79543.59,1,0,1,38772.82,0,<30,False,1.1428571428571428,0,0,79544.59,Poor,0,0
697,France,Female,39,6,151553.19,1,1,1,44946.29,0,30-39,False,1.1666666666666667,0,1,151554.19,Good,0,0
652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0,<30,False,2.0,0,1,83264.94,Fair,1,1
579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0,<30,True,1.1666666666666667,0,1,150330.15,Poor,0,1
760,France,Male,43,8,121911.59,1,1,0,193312.33,0,40-49,True,1.125,0,1,121912.59,Very Good,0,1
769,France,Male,51,9,156773.78,2,1,0,40257.79,0,50-59,False,1.2222222222222223,0,1,78387.89,Very Good,0,0
498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0,<30,False,1.125,0,1,127865.26,Poor,0,0
774,France,Male,53,4,113709.28,1,1,1,153887.93,1,50-59,False,1.25,0,1,113710.28,Very Good,0,0
705,Germany,Female,43,7,79974.55,1,1,1,103108.33,0,40-49,False,1.1428571428571428,0,0,79975.55,Good,0,0
648,France,Female,44,2,0.0,2,1,1,58652.23,0,40-49,False,2.0,1,0,1.0,Fair,1,2
688,France,Female,51,5,0.0,1,1,0,91624.11,1,50-59,True,1.2,1,0,1.0,Good,0,2
592,Spain,Male,38,0,0.0,1,1,0,65986.48,1,30-39,True,,1,0,1.0,Fair,1,3
705,France,Male,33,3,144427.96,2,1,0,113845.19,0,30-39,False,1.6666666666666665,0,1,72214.98,Good,0,0
654,France,Male,42,7,99263.09,1,1,1,67607.9,0,40-49,False,1.1428571428571428,0,1,99264.09,Fair,0,0
624,France,Female,32,2,79368.87,2,1,1,145471.94,0,30-39,False,2.0,0,0,39685.435,Fair,1,1
594,France,Female,30,10,0.0,2,1,1,124071.71,0,<30,False,1.2,1,0,1.0,Fair,0,1
695,Spain,Female,34,9,0.0,2,1,1,67502.12,0,30-39,False,1.2222222222222223,1,0,1.0,Good,0,1
597,France,Male,28,2,0.0,3,1,1,78707.97,0,<30,False,2.5,1,0,1.0,Fair,1,2
758,France,Female,52,7,125095.94,1,1,0,171189.83,1,50-59,True,1.1428571428571428,0,1,125096.94,Very Good,0,1
737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0,30-39,False,2.0,0,1,81243.9,Good,1,1
694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0,30-39,False,3.0,0,0,47835.41,Good,1,1
683,France,Male,25,4,0.0,2,1,0,152698.24,0,<30,False,1.5,1,0,1.0,Good,0,1
538,Spain,Female,30,8,0.0,2,1,1,41192.95,0,<30,False,1.25,1,0,1.0,Poor,0,1
669,France,Male,37,4,0.0,1,1,0,132540.33,0,30-39,True,1.25,1,0,1.0,Fair,0,2
730,France,Female,34,5,74197.38,2,1,0,96875.52,0,30-39,False,1.4,0,0,37099.69,Good,0,0
622,France,Female,31,1,89688.94,1,1,1,152305.47,0,30-39,False,2.0,0,0,89689.94,Fair,1,1
714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0,30-39,False,1.2,0,1,51561.665,Good,0,0
569,Spain,Female,34,3,0.0,1,1,0,133997.53,0,30-39,True,1.3333333333333333,1,0,1.0,Poor,0,2
668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0,50-59,False,1.2,0,1,120171.07,Fair,0,0
628,France,Male,32,9,149136.31,2,1,1,16402.11,0,30-39,False,1.2222222222222223,0,1,74569.155,Fair,0,0
600,France,Male,40,1,141136.79,1,1,1,67803.83,0,30-39,False,2.0,0,1,141137.79,Fair,1,1
693,France,Female,43,4,152341.55,1,1,0,9241.78,0,40-49,True,1.25,0,1,152342.55,Good,0,1
704,France,Male,36,7,120026.98,2,0,1,100601.73,0,30-39,False,1.2857142857142856,0,1,60014.49,Good,0,0
527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0,30-39,True,1.1111111111111112,0,1,132169.28,Poor,0,1
553,Germany,Male,43,6,85200.82,2,1,1,160574.09,0,40-49,False,1.3333333333333333,0,0,42601.41,Poor,0,0
575,Spain,Male,53,1,84903.33,2,0,1,26015.8,0,50-59,False,3.0,0,0,42452.665,Poor,1,1
626,France,Female,32,0,0.0,2,0,0,187172.54,0,30-39,False,,1,0,1.0,Fair,1,2
582,France,Male,20,4,0.0,1,1,1,55763.66,0,<30,False,1.25,1,0,1.0,Fair,0,1
683,Spain,Male,40,8,0.0,1,1,0,75848.22,0,30-39,True,1.125,1,0,1.0,Good,0,2
850,France,Male,30,9,121535.18,1,0,0,40313.47,0,<30,True,1.1111111111111112,0,1,121536.18,Excellent,0,1
653,Spain,Male,35,6,116662.96,2,1,1,23864.21,0,30-39,False,1.3333333333333333,0,1,58332.48,Fair,0,0
679,France,Male,60,8,0.0,2,1,1,51380.9,0,50-59,False,1.25,1,0,1.0,Good,0,1
549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0,40-49,False,1.1666666666666667,0,1,124830.16,Poor,0,0
850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0,30-39,False,2.0,0,1,77591.28,Excellent,1,1
558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0,30-39,False,2.0,0,1,108263.87,Poor,1,1
528,Spain,Male,40,4,0.0,2,1,0,25399.7,0,30-39,False,1.5,1,0,1.0,Poor,0,1
801,France,Male,38,5,0.0,2,1,0,66256.27,0,30-39,False,1.4,1,0,1.0,Excellent,0,1
513,Spain,Male,48,2,0.0,1,1,1,114709.13,1,40-49,False,1.5,1,0,1.0,Poor,1,2
666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0,30-39,False,1.3333333333333333,0,1,49907.44,Fair,0,0
606,France,Male,35,2,132164.26,1,0,1,164815.59,0,30-39,False,1.5,0,1,132165.26,Fair,1,1
599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1,40-49,True,1.1,0,1,103584.05,Fair,0,1
544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0,30-39,False,1.5,0,1,71204.215,Poor,0,0
529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1,30-39,False,1.2857142857142856,0,1,49922.25,Poor,0,0
850,France,Female,41,5,0.0,2,1,1,34827.43,0,40-49,False,1.4,1,0,1.0,Excellent,0,1
497,France,Male,41,9,0.0,1,0,0,22074.48,0,40-49,True,1.1111111111111112,1,0,1.0,Poor,0,2
764,France,Female,39,5,81042.42,1,0,1,109805.17,0,30-39,False,1.2,0,0,81043.42,Very Good,0,0
603,France,Female,48,5,0.0,1,1,0,100478.6,1,40-49,True,1.2,1,0,1.0,Fair,0,2
609,France,Male,40,6,0.0,2,1,1,97416.34,0,30-39,False,1.3333333333333333,1,0,1.0,Fair,0,1
487,France,Male,53,4,199689.49,1,1,1,24207.86,1,50-59,False,1.25,0,1,199690.49,Poor,0,0
748,France,Male,33,1,142645.43,1,0,0,69132.66,0,30-39,True,2.0,0,1,142646.43,Very Good,1,2
710,Spain,Female,75,5,0.0,2,1,1,9376.89,0,60+,False,1.4,1,0,1.0,Good,0,1
432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1,40-49,True,1.3333333333333333,0,1,110220.14,Poor,0,1
534,Spain,Male,51,3,0.0,2,0,1,20856.31,0,50-59,False,1.6666666666666665,1,0,1.0,Poor,0,1
607,France,Male,25,3,0.0,2,0,0,187048.72,0,<30,False,1.6666666666666665,1,0,1.0,Fair,0,1
551,Spain,Male,32,4,0.0,2,1,0,53420.53,0,30-39,False,1.5,1,0,1.0,Poor,0,1
674,France,Male,45,7,142072.02,1,1,0,37013.29,0,40-49,True,1.1428571428571428,0,1,142073.02,Good,0,1
525,France,Female,25,6,0.0,2,1,0,89566.64,0,<30,False,1.3333333333333333,1,0,1.0,Poor,0,1
645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0,30-39,True,1.125,0,1,149565.61,Fair,0,1
755,France,Female,43,9,0.0,2,1,0,18066.69,0,40-49,False,1.2222222222222223,1,0,1.0,Very Good,0,1
708,Germany,Male,37,8,153366.13,1,1,1,26912.34,0,30-39,False,1.125,0,1,153367.13,Good,0,0
715,France,Male,21,6,76467.16,1,1,1,173511.72,0,<30,False,1.1666666666666667,0,0,76468.16,Good,0,0
727,France,Female,26,9,121508.28,1,1,1,146785.44,0,<30,False,1.1111111111111112,0,1,121509.28,Good,0,0
559,Spain,Female,27,1,0.0,1,0,1,1050.33,0,<30,False,2.0,1,0,1.0,Poor,1,2
545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1,30-39,False,1.25,0,0,36606.56,Poor,0,0
524,France,Male,22,9,0.0,2,1,0,74405.34,0,<30,False,1.2222222222222223,1,0,1.0,Poor,0,1
707,France,Female,55,1,0.0,2,0,1,54409.48,0,50-59,False,3.0,1,0,1.0,Good,1,2
671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0,30-39,False,,0,0,46338.47,Good,1,1
439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1,50-59,False,2.333333333333333,0,0,24050.06,Poor,0,0
667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0,30-39,False,2.0,0,1,114392.62,Fair,1,1
831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0,30-39,True,1.1111111111111112,0,0,80263.66,Excellent,0,1
545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0,30-39,True,1.1428571428571428,0,1,173332.52,Poor,0,1
604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0,30-39,False,1.1428571428571428,0,1,147286.52,Fair,0,0
657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0,60+,False,1.4,0,1,59893.735,Fair,0,0
487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0,30-39,True,2.0,0,1,140138.15,Poor,1,2
750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1,50-59,True,1.1666666666666667,0,1,107468.56,Very Good,0,1
694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1,30-39,False,1.25,0,1,49110.02,Good,0,0
711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0,30-39,False,1.5,0,1,133608.75,Good,1,1
551,France,Male,37,3,0.0,2,1,1,50578.4,0,30-39,False,1.6666666666666665,1,0,1.0,Poor,0,1
559,France,Female,38,8,95139.41,1,1,1,86575.46,0,30-39,False,1.125,0,0,95140.41,Poor,0,0
620,France,Female,29,3,0.0,2,0,1,153392.28,0,<30,False,1.6666666666666665,1,0,1.0,Fair,0,1
660,Spain,Male,42,5,0.0,2,1,0,115509.59,0,40-49,False,1.4,1,0,1.0,Fair,0,1
449,France,Female,37,6,0.0,2,1,0,82176.48,0,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0,<30,True,2.0,0,1,97332.19,Good,1,2
795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0,30-39,False,2.0,0,1,69633.815,Very Good,1,1
594,France,Female,31,9,0.0,1,0,1,5719.11,0,30-39,False,1.1111111111111112,1,0,1.0,Fair,0,1
586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0,30-39,True,1.2,0,1,168095.01,Fair,0,1
613,Germany,Female,30,5,131563.88,2,1,0,170638.98,0,<30,False,1.4,0,1,65782.94,Fair,0,0
601,France,Male,44,3,0.0,2,1,0,30607.11,0,40-49,False,1.6666666666666665,1,0,1.0,Fair,0,1
657,France,Male,50,9,0.0,2,0,0,37171.46,0,40-49,False,1.2222222222222223,1,0,1.0,Fair,0,1
531,France,Male,31,3,0.0,1,1,1,42589.33,0,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0,40-49,False,1.1428571428571428,0,1,107364.29,Fair,0,0
782,France,Female,33,2,94493.03,1,0,1,101866.39,0,30-39,False,1.5,0,0,94494.03,Very Good,1,1
528,Germany,Female,29,9,170214.23,2,1,0,49284.0,0,<30,False,1.2222222222222223,0,1,85108.115,Poor,0,0
696,France,Male,52,6,139781.06,1,1,0,27445.4,1,50-59,True,1.1666666666666667,0,1,139782.06,Good,0,1
586,France,Female,35,7,0.0,2,1,0,70760.69,0,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1,<30,False,1.375,0,1,49537.80333333334,Fair,0,0
498,France,Male,73,2,170241.7,2,1,1,165407.96,0,60+,False,2.0,0,1,85121.85,Poor,1,1
691,France,Female,33,1,128306.83,1,1,1,113580.79,0,30-39,False,2.0,0,1,128307.83,Good,1,1
568,France,Female,47,7,0.0,2,1,1,45978.39,0,40-49,False,1.2857142857142856,1,0,1.0,Poor,0,1
715,France,Female,35,3,0.0,1,1,1,152012.36,0,30-39,False,1.3333333333333333,1,0,1.0,Good,0,1
680,Germany,Male,32,7,175454.0,1,0,1,77349.92,0,30-39,False,1.1428571428571428,0,1,175455.0,Good,0,0
802,Spain,Male,41,6,0.0,2,1,0,47322.05,0,40-49,False,1.3333333333333333,1,0,1.0,Excellent,0,1
539,France,Female,22,0,100885.93,2,1,1,38772.65,0,<30,False,,0,1,50443.965,Poor,1,1
494,France,Male,69,9,93320.8,1,1,1,24489.44,0,60+,False,1.1111111111111112,0,0,93321.8,Poor,0,0
594,Germany,Male,38,6,63176.44,2,1,1,14466.08,0,30-39,False,1.3333333333333333,0,0,31589.22,Fair,0,0
596,France,Male,33,2,139451.67,1,0,0,63142.12,0,30-39,True,1.5,0,1,139452.67,Fair,1,2
649,France,Female,52,8,49113.75,1,1,0,41858.43,0,50-59,True,1.125,0,0,49114.75,Fair,0,1
699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1,30-39,False,4.0,0,1,41303.073333333334,Good,1,1
787,France,Female,40,6,0.0,2,1,1,84151.98,0,30-39,False,1.3333333333333333,1,0,1.0,Very Good,0,1
604,France,Male,28,7,0.0,2,0,0,58595.64,0,<30,False,1.2857142857142856,1,0,1.0,Fair,0,1
489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1,50-59,True,2.0,0,1,131442.51,Poor,1,2
651,France,Male,56,2,0.0,1,1,0,114522.68,1,50-59,True,1.5,1,0,1.0,Fair,1,3
698,France,Male,57,6,136325.48,2,1,1,72549.27,1,50-59,False,1.3333333333333333,0,1,68163.74,Good,0,0
578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1,30-39,False,1.5,0,1,56576.22,Poor,0,0
538,Spain,Female,42,9,0.0,1,0,0,152855.96,0,40-49,True,1.1111111111111112,1,0,1.0,Poor,0,2
696,France,Female,33,4,0.0,2,1,1,73371.65,0,30-39,False,1.5,1,0,1.0,Good,0,1
507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0,40-49,False,1.125,0,1,102786.16,Poor,0,0
685,Spain,Male,34,6,83264.28,1,0,0,9663.28,0,30-39,True,1.1666666666666667,0,0,83265.28,Good,0,1
705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0,40-49,False,1.5,0,0,36127.32,Good,0,0
499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0,<30,True,1.1666666666666667,0,1,148052.52,Poor,0,1
717,France,Female,76,9,138489.66,1,1,1,68400.14,0,60+,False,1.1111111111111112,0,1,138490.66,Good,0,0
510,France,Male,63,8,0.0,2,1,1,115291.86,0,60+,False,1.25,1,0,1.0,Poor,0,1
632,France,Male,32,6,111589.33,1,1,1,170382.99,0,30-39,False,1.1666666666666667,0,1,111590.33,Fair,0,0
668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1,30-39,True,,0,1,122105.79,Fair,1,2
744,Germany,Male,32,4,96106.83,1,1,1,79812.77,0,30-39,False,1.25,0,0,96107.83,Very Good,0,0
663,Germany,Male,42,7,115930.87,1,1,0,19862.78,0,40-49,True,1.1428571428571428,0,1,115931.87,Fair,0,1
638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0,30-39,False,1.2857142857142856,0,1,62257.83,Fair,0,0
688,France,Female,54,9,0.0,1,1,0,191212.63,1,50-59,True,1.1111111111111112,1,0,1.0,Good,0,2
588,Spain,Male,46,8,0.0,1,1,0,61931.21,0,40-49,True,1.125,1,0,1.0,Fair,0,2
631,France,Male,33,7,0.0,1,1,1,58043.02,1,30-39,False,1.1428571428571428,1,0,1.0,Fair,0,1
687,Spain,Male,35,8,100988.39,2,1,0,22247.27,0,30-39,False,1.25,0,1,50495.195,Good,0,0
