credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,age_group,inactive_single_product,products_per_tenure,zero_balance,high_balance,balance_per_product,credit_score_band,early_customer,churn_risk_score
626,35,3,0.0,1,0,0,80190.36,30-39,True,1.3333333333333333,1,0,1.0,Fair,0,2
637,39,9,137843.8,1,1,1,117622.8,30-39,False,1.1111111111111112,0,1,137844.8,Fair,0,0
678,22,4,174852.89,1,1,1,28149.06,<30,False,1.25,0,1,174853.89,Good,0,0
758,34,1,154139.45,1,1,1,60728.89,30-39,False,2.0,0,1,154140.45,Very Good,1,1
653,74,0,121276.32,1,1,1,160348.31,60+,False,,0,1,121277.32,Fair,1,1
555,32,10,0.0,2,0,1,168605.96,30-39,False,1.2,1,0,1.0,Poor,0,1
681,47,9,97023.21,1,1,1,2168.13,40-49,False,1.1111111111111112,0,0,97024.21,Good,0,0
490,37,3,116465.53,1,0,1,24435.77,30-39,False,1.3333333333333333,0,1,116466.53,Poor,0,0
710,43,9,128284.45,1,1,0,32996.89,40-49,True,1.1111111111111112,0,1,128285.45,Good,0,1
735,50,2,0.0,2,0,1,147075.69,40-49,False,2.0,1,0,1.0,Good,1,2
564,53,2,45472.28,1,1,1,41055.71,50-59,False,1.5,0,0,45473.28,Poor,1,1
803,34,4,142929.16,2,1,1,114869.56,30-39,False,1.5,0,1,71465.58,Excellent,0,0
600,57,9,138456.03,2,1,1,103548.25,50-59,False,1.2222222222222223,0,1,69229.015,Fair,0,0
634,48,2,107247.69,1,1,1,103712.05,40-49,False,1.5,0,1,107248.69,Fair,1,1
726,35,9,0.0,2,0,1,100556.98,30-39,False,1.2222222222222223,1,0,1.0,Good,0,1
727,28,5,0.0,2,0,1,19653.08,<30,False,1.4,1,0,1.0,Good,0,1
693,41,9,181461.48,3,1,1,187929.43,40-49,False,1.3333333333333333,0,1,60488.16,Good,0,0
770,30,8,0.0,2,1,0,100557.03,<30,False,1.25,1,0,1.0,Very Good,0,1
692,29,4,0.0,1,1,0,76755.99,<30,True,1.25,1,0,1.0,Good,0,2
786,32,6,114512.59,1,1,0,15796.66,30-39,True,1.1666666666666667,0,1,114513.59,Very Good,0,1
556,40,9,129860.37,1,0,0,17992.94,30-39,True,1.1111111111111112,0,1,129861.37,Poor,0,1
712,27,10,0.0,1,1,0,94544.88,<30,True,1.1,1,0,1.0,Good,0,2
586,34,5,168094.01,1,0,0,20058.61,30-39,True,1.2,0,1,168095.01,Fair,0,1
609,48,1,108019.27,3,1,1,184524.65,40-49,False,4.0,0,1,36007.42333333333,Fair,1,1
671,29,3,0.0,2,1,0,158043.11,<30,False,1.6666666666666663,1,0,1.0,Good,0,1
693,35,5,124151.09,1,1,0,88705.14,30-39,True,1.2,0,1,124152.09,Good,0,1
437,28,2,109161.25,1,1,0,152987.42,<30,True,1.5,0,1,109162.25,Poor,1,2
603,44,9,0.0,1,1,0,138328.24,40-49,True,1.1111111111111112,1,0,1.0,Fair,0,2
703,58,4,92930.92,1,0,1,85148.78,50-59,False,1.25,0,0,92931.92,Good,0,0
698,44,10,116363.37,2,1,0,198059.16,40-49,False,1.2,0,1,58182.685,Good,0,0
413,39,1,130969.77,2,1,1,158891.79,30-39,False,3.0,0,1,65485.885,Poor,1,1
850,32,4,0.0,1,1,1,180622.02,30-39,False,1.25,1,0,1.0,Excellent,0,1
716,52,7,65971.61,2,1,0,14608.0,50-59,False,1.2857142857142856,0,0,32986.805,Good,0,0
696,30,4,114027.7,1,1,1,193716.56,<30,False,1.25,0,1,114028.7,Good,0,0
677,40,5,0.0,2,1,0,88947.56,30-39,False,1.4,1,0,1.0,Good,0,1
576,28,1,119336.29,2,0,1,58976.85,<30,False,3.0,0,1,59669.145,Poor,1,1
744,35,7,0.0,2,1,1,43036.6,30-39,False,1.2857142857142856,1,0,1.0,Very Good,0,1
786,35,3,0.0,2,1,0,92712.97,30-39,False,1.6666666666666663,1,0,1.0,Very Good,0,1
466,29,6,0.0,2,1,1,2797.27,<30,False,1.3333333333333333,1,0,1.0,Poor,0,1
637,43,3,172196.23,1,1,1,104769.96,40-49,False,1.3333333333333333,0,1,172197.23,Fair,0,0
803,36,1,0.0,2,1,1,149370.93,30-39,False,3.0,1,0,1.0,Excellent,1,2
677,36,4,0.0,2,1,0,7824.31,30-39,False,1.5,1,0,1.0,Good,0,1
711,28,5,0.0,2,1,1,93959.96,<30,False,1.4,1,0,1.0,Good,0,1
482,55,5,97318.25,1,0,1,78416.14,50-59,False,1.2,0,1,97319.25,Poor,0,0
850,33,7,134678.13,1,1,0,113177.95,30-39,True,1.1428571428571428,0,1,134679.13,Excellent,0,1
629,36,1,161757.87,2,1,1,146371.72,30-39,False,3.0,0,1,80879.935,Fair,1,1
573,26,4,129109.02,1,0,0,149814.68,<30,True,1.25,0,1,129110.02,Poor,0,1
668,42,3,150461.07,1,1,0,108139.23,40-49,True,1.3333333333333333,0,1,150462.07,Fair,0,1
542,34,8,108653.93,1,0,1,144725.14,30-39,False,1.125,0,1,108654.93,Poor,0,0
740,33,2,126524.11,1,1,0,136869.31,30-39,True,1.5,0,1,126525.11,Good,1,2
621,50,3,163085.79,1,0,1,131048.36,40-49,False,1.3333333333333333,0,1,163086.79,Fair,0,0
588,32,3,109109.33,1,0,1,4993.94,30-39,False,1.3333333333333333,0,1,109110.33,Fair,0,0
593,45,4,138825.19,1,0,0,10828.78,40-49,True,1.25,0,1,138826.19,Fair,0,1
488,36,0,0.0,2,1,0,136675.22,30-39,False,,1,0,1.0,Poor,1,2
598,53,10,167772.96,1,1,1,136886.86,50-59,False,1.1,0,1,167773.96,Fair,0,0
646,46,8,0.0,2,1,0,133059.15,40-49,False,1.25,1,0,1.0,Fair,0,1
698,52,8,96781.39,1,1,1,153373.71,50-59,False,1.125,0,0,96782.39,Good,0,0
590,40,8,0.0,2,1,0,62933.03,30-39,False,1.25,1,0,1.0,Fair,0,1
602,26,8,113674.2,1,1,0,197861.16,<30,True,1.125,0,1,113675.2,Fair,0,1
781,42,3,156555.54,1,1,1,175674.01,40-49,False,1.3333333333333333,0,1,156556.54,Very Good,0,0
782,32,9,0.0,1,1,1,87566.97,30-39,False,1.1111111111111112,1,0,1.0,Very Good,0,1
596,60,7,121907.97,1,0,1,30314.04,50-59,False,1.1428571428571428,0,1,121908.97,Fair,0,0
658,39,7,0.0,2,1,0,48378.4,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
633,27,3,0.0,2,1,0,44008.91,<30,False,1.6666666666666663,1,0,1.0,Fair,0,1
506,32,3,0.0,1,1,1,80823.02,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
776,31,5,0.0,2,1,0,92647.94,30-39,False,1.4,1,0,1.0,Very Good,0,1
489,28,1,79460.98,2,1,1,167973.63,<30,False,3.0,0,0,39731.49,Poor,1,1
496,36,7,0.0,2,0,0,108098.28,30-39,False,1.2857142857142856,1,0,1.0,Poor,0,1
735,33,4,0.0,2,1,0,149474.69,30-39,False,1.5,1,0,1.0,Good,0,1
676,40,8,114005.78,1,1,1,67998.45,30-39,False,1.125,0,1,114006.78,Good,0,0
617,41,7,0.0,2,0,1,14496.67,40-49,False,1.2857142857142856,1,0,1.0,Fair,0,1
534,42,9,144801.97,1,0,1,12483.39,40-49,False,1.1111111111111112,0,1,144802.97,Poor,0,0
570,39,10,129674.89,2,1,0,80552.36,30-39,False,1.2,0,1,64838.445,Poor,0,0
629,31,6,132876.55,1,1,1,130862.11,30-39,False,1.1666666666666667,0,1,132877.55,Fair,0,0
629,39,10,0.0,2,1,1,43174.49,30-39,False,1.2,1,0,1.0,Fair,0,1
659,33,8,115409.6,1,0,1,1539.21,30-39,False,1.125,0,1,115410.6,Fair,0,0
768,43,2,129264.05,2,0,0,19150.14,40-49,False,2.0,0,1,64633.025,Very Good,1,1
520,32,5,110029.77,1,1,0,56246.69,30-39,True,1.2,0,1,110030.77,Poor,0,1
850,32,4,156001.68,2,1,1,151677.31,30-39,False,1.5,0,1,78001.84,Excellent,0,0
706,24,2,141078.57,1,1,1,24402.87,<30,False,1.5,0,1,141079.57,Good,1,1
649,31,2,0.0,2,1,0,15200.61,30-39,False,2.0,1,0,1.0,Fair,1,2
485,39,2,75339.64,1,1,1,70665.16,30-39,False,1.5,0,0,75340.64,Poor,1,1
792,42,2,0.0,2,1,0,92664.09,40-49,False,2.0,1,0,1.0,Very Good,1,2
537,53,3,0.0,1,1,1,91406.62,50-59,False,1.3333333333333333,1,0,1.0,Poor,0,1
687,63,1,137715.66,1,1,1,37938.74,60+,False,2.0,0,1,137716.66,Good,1,1
794,30,8,0.0,2,1,1,24113.91,<30,False,1.25,1,0,1.0,Very Good,0,1
668,56,9,110993.79,1,1,0,134396.64,50-59,True,1.1111111111111112,0,1,110994.79,Fair,0,1
671,31,7,41299.03,1,0,1,102681.32,30-39,False,1.1428571428571428,0,0,41300.03,Good,0,0
506,37,5,0.0,2,1,1,127543.81,30-39,False,1.4,1,0,1.0,Poor,0,1
684,27,9,122550.05,2,0,1,137835.82,<30,False,1.2222222222222223,0,1,61276.025,Good,0,0
687,33,9,135962.4,2,1,0,121747.96,30-39,False,1.2222222222222223,0,1,67982.2,Good,0,0
722,35,2,163943.89,2,1,1,15068.18,30-39,False,2.0,0,1,81972.945,Good,1,1
603,44,6,108122.39,2,1,0,108488.33,40-49,False,1.3333333333333333,0,1,54062.195,Fair,0,0
617,38,7,0.0,1,1,1,27239.28,30-39,False,1.1428571428571428,1,0,1.0,Fair,0,1
674,28,5,0.0,1,1,1,151925.25,<30,False,1.2,1,0,1.0,Good,0,1
683,73,9,124730.26,1,1,1,51999.5,60+,False,1.1111111111111112,0,1,124731.26,Good,0,0
682,50,6,121818.84,2,0,1,124151.37,40-49,False,1.3333333333333333,0,1,60910.42,Good,0,0
455,27,5,155879.09,2,0,0,70774.97,<30,False,1.4,0,1,77940.545,Poor,0,0
585,54,8,87105.32,1,1,1,55346.14,50-59,False,1.125,0,0,87106.32,Fair,0,0
648,32,0,0.0,1,0,1,117323.31,30-39,False,,1,0,1.0,Fair,1,2
452,35,4,148172.44,1,1,1,4175.68,30-39,False,1.25,0,1,148173.44,Poor,0,0
669,25,7,157228.61,2,1,0,124382.9,<30,False,1.2857142857142856,0,1,78615.305,Fair,0,0
719,54,7,0.0,2,1,1,125041.52,50-59,False,1.2857142857142856,1,0,1.0,Good,0,1
672,23,10,110741.56,1,1,0,80778.5,<30,True,1.1,0,1,110742.56,Good,0,1
652,40,8,84390.8,2,0,1,107876.2,30-39,False,1.25,0,0,42196.4,Fair,0,0
850,32,3,137714.25,1,0,1,159403.68,30-39,False,1.3333333333333333,0,1,137715.25,Excellent,0,0
537,37,7,158411.95,4,1,1,117690.58,30-39,False,1.5714285714285714,0,1,39603.9875,Poor,0,0
663,33,2,0.0,2,1,0,153295.0,30-39,False,2.0,1,0,1.0,Fair,1,2
615,59,4,155766.05,1,1,1,110275.17,50-59,False,1.25,0,1,155767.05,Fair,0,0
651,34,10,148962.46,1,1,0,66389.43,30-39,True,1.1,0,1,148963.46,Fair,0,1
708,52,10,105355.81,1,1,0,123.07,50-59,True,1.1,0,1,105356.81,Good,0,1
655,56,5,0.0,2,1,1,41782.7,50-59,False,1.4,1,0,1.0,Fair,0,1
601,54,1,131039.97,2,1,1,199661.5,50-59,False,3.0,0,1,65520.985,Fair,1,1
579,31,9,0.0,2,1,0,112395.98,30-39,False,1.2222222222222223,1,0,1.0,Poor,0,1
750,22,5,0.0,2,0,1,105125.65,<30,False,1.4,1,0,1.0,Very Good,0,1
713,33,6,94598.48,1,0,0,197519.66,30-39,True,1.1666666666666667,0,0,94599.48,Good,0,1
598,34,4,0.0,2,0,0,60894.26,30-39,False,1.5,1,0,1.0,Fair,0,1
725,32,0,0.0,2,1,1,138525.19,30-39,False,,1,0,1.0,Good,1,2
513,40,3,141004.46,1,1,0,105028.46,30-39,True,1.3333333333333333,0,1,141005.46,Poor,0,1
640,43,9,94752.49,1,1,0,184006.36,40-49,True,1.1111111111111112,0,0,94753.49,Fair,0,1
582,46,8,67563.31,1,1,0,44506.09,40-49,True,1.125,0,0,67564.31,Fair,0,1
584,38,1,115341.55,1,0,1,173632.92,30-39,False,2.0,0,1,115342.55,Fair,1,1
681,63,7,0.0,2,1,1,55054.48,60+,False,1.2857142857142856,1,0,1.0,Good,0,1
567,42,2,0.0,2,1,1,167984.61,40-49,False,2.0,1,0,1.0,Poor,1,2
642,30,5,129753.69,1,1,0,582.53,<30,True,1.2,0,1,129754.69,Fair,0,1
667,37,5,92171.35,3,1,0,178106.34,30-39,False,1.6,0,0,30724.783333333336,Fair,0,0
850,45,4,114347.85,2,1,1,109089.04,40-49,False,1.5,0,1,57174.925,Excellent,0,0
492,35,4,141359.37,2,1,0,39519.53,30-39,False,1.5,0,1,70680.685,Poor,0,0
756,62,3,0.0,1,1,1,11199.04,60+,False,1.3333333333333333,1,0,1.0,Very Good,0,1
678,23,10,115563.71,1,1,1,91633.53,<30,False,1.1,0,1,115564.71,Good,0,0
509,29,1,0.0,2,1,0,69113.14,<30,False,3.0,1,0,1.0,Poor,1,2
585,39,7,0.0,2,1,0,2401.26,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
774,43,1,110646.54,1,0,0,108804.28,40-49,True,2.0,0,1,110647.54,Very Good,1,2
376,46,6,0.0,1,1,0,157333.69,40-49,True,1.1666666666666667,1,0,1.0,Poor,0,2
572,47,2,0.0,2,1,0,36099.7,40-49,False,2.0,1,0,1.0,Poor,1,2
607,25,3,0.0,2,0,0,187048.72,<30,False,1.6666666666666663,1,0,1.0,Fair,0,1
664,32,5,133705.74,1,0,0,134455.84,30-39,True,1.2,0,1,133706.74,Fair,0,1
603,42,8,91611.12,1,0,0,144675.3,40-49,True,1.125,0,0,91612.12,Fair,0,1
627,35,2,137852.96,1,1,1,172269.21,30-39,False,1.5,0,1,137853.96,Fair,1,1
795,56,9,94348.94,1,1,0,29239.29,50-59,True,1.1111111111111112,0,0,94349.94,Very Good,0,1
544,33,6,0.0,2,1,1,124113.04,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
748,26,1,77780.29,1,0,1,183049.41,<30,False,2.0,0,0,77781.29,Very Good,1,1
635,35,7,0.0,2,1,1,65951.65,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
663,39,4,0.0,1,1,0,76884.05,30-39,True,1.25,1,0,1.0,Fair,0,2
472,37,1,0.0,2,1,1,48357.9,30-39,False,3.0,1,0,1.0,Poor,1,2
850,34,2,0.0,2,1,1,171706.66,30-39,False,2.0,1,0,1.0,Excellent,1,2
674,38,10,83727.68,1,1,0,45418.12,30-39,True,1.1,0,0,83728.68,Good,0,1
529,67,8,103101.56,2,1,1,154002.02,60+,False,1.25,0,1,51551.78,Poor,0,0
557,39,8,146200.01,1,1,0,177944.64,30-39,True,1.125,0,1,146201.01,Poor,0,1
700,40,4,148571.07,1,1,0,189826.96,30-39,True,1.25,0,1,148572.07,Good,0,1
757,55,9,117294.12,4,1,0,94187.47,50-59,False,1.4444444444444444,0,1,29324.53,Very Good,0,0
657,32,3,118829.03,2,1,1,73127.61,30-39,False,1.6666666666666663,0,1,59415.515,Fair,0,0
570,30,10,176173.52,1,1,0,97045.32,<30,True,1.1,0,1,176174.52,Poor,0,1
603,31,1,129743.75,1,1,0,109145.2,30-39,True,2.0,0,1,129744.75,Fair,1,2
497,24,6,111769.14,2,1,0,55859.27,<30,False,1.3333333333333333,0,1,55885.57,Poor,0,0
624,23,6,0.0,2,0,1,196668.51,<30,False,1.3333333333333333,1,0,1.0,Fair,0,1
611,26,2,107508.93,2,1,1,120801.65,<30,False,2.0,0,1,53755.465,Fair,1,1
600,37,1,142663.46,1,0,1,88669.89,30-39,False,2.0,0,1,142664.46,Fair,1,1
645,49,8,0.0,2,1,0,162012.6,40-49,False,1.25,1,0,1.0,Fair,0,1
524,31,8,107818.63,1,1,0,199725.39,30-39,True,1.125,0,1,107819.63,Poor,0,1
498,29,8,127864.26,1,1,1,46677.9,<30,False,1.125,0,1,127865.26,Poor,0,0
722,20,6,0.0,2,1,0,195486.28,<30,False,1.3333333333333333,1,0,1.0,Good,0,1
638,34,6,114543.27,1,1,1,97755.29,30-39,False,1.1666666666666667,0,1,114544.27,Fair,0,0
783,59,9,126224.87,1,1,1,4423.63,50-59,False,1.1111111111111112,0,1,126225.87,Very Good,0,0
637,34,9,0.0,2,0,0,26057.08,30-39,False,1.2222222222222223,1,0,1.0,Fair,0,1
530,23,1,137060.88,2,1,1,165227.23,<30,False,3.0,0,1,68531.44,Poor,1,1
650,64,7,142028.36,1,1,0,32275.09,60+,True,1.1428571428571428,0,1,142029.36,Fair,0,1
638,62,4,108716.59,2,1,1,74241.09,60+,False,1.5,0,1,54359.295,Fair,0,0
478,48,0,83287.05,2,0,1,44147.95,40-49,False,,0,0,41644.525,Poor,1,1
629,40,2,121647.54,2,1,1,64849.74,30-39,False,2.0,0,1,60824.77,Fair,1,1
651,37,10,117791.06,2,1,1,75837.58,30-39,False,1.2,0,1,58896.53,Fair,0,0
471,42,3,164951.56,1,1,0,190531.77,40-49,True,1.3333333333333333,0,1,164952.56,Poor,0,1
559,29,1,0.0,2,0,0,155639.76,<30,False,3.0,1,0,1.0,Poor,1,2
777,23,6,0.0,2,1,1,163225.48,<30,False,1.3333333333333333,1,0,1.0,Very Good,0,1
706,68,4,114386.85,1,1,1,28601.68,60+,False,1.25,0,1,114387.85,Good,0,0
641,77,9,0.0,3,1,1,81514.06,60+,False,1.3333333333333333,1,0,1.0,Fair,0,1
748,33,1,142645.43,1,0,0,69132.66,30-39,True,2.0,0,1,142646.43,Very Good,1,2
692,33,9,0.0,1,1,0,113505.93,30-39,True,1.1111111111111112,1,0,1.0,Good,0,2
637,40,9,154309.67,1,1,1,125334.16,30-39,False,1.1111111111111112,0,1,154310.67,Fair,0,0
702,38,9,0.0,2,1,1,158527.45,30-39,False,1.2222222222222223,1,0,1.0,Good,0,1
765,51,3,123372.3,1,1,1,115429.32,50-59,False,1.3333333333333333,0,1,123373.3,Very Good,0,0
612,41,5,0.0,3,0,0,151256.22,40-49,False,1.6,1,0,1.0,Fair,0,1
727,36,6,140418.81,1,1,1,113033.73,30-39,False,1.1666666666666667,0,1,140419.81,Good,0,0
644,34,9,112746.54,2,0,0,141230.07,30-39,False,1.2222222222222223,0,1,56374.27,Fair,0,0
588,33,9,150186.22,2,1,1,65611.01,30-39,False,1.2222222222222223,0,1,75094.11,Fair,0,0
799,39,7,167395.6,2,0,1,139537.43,30-39,False,1.2857142857142856,0,1,83698.8,Very Good,0,0
730,37,5,124053.03,1,1,0,118591.67,30-39,True,1.2,0,1,124054.03,Good,0,1
716,35,8,112808.18,1,0,1,17848.3,30-39,False,1.125,0,1,112809.18,Good,0,0
800,29,2,0.0,2,0,0,167773.55,<30,False,2.0,1,0,1.0,Very Good,1,2
484,54,3,134388.11,1,0,0,49954.79,50-59,True,1.3333333333333333,0,1,134389.11,Poor,0,1
654,37,5,0.0,1,0,1,71492.28,30-39,False,1.2,1,0,1.0,Fair,0,1
765,34,9,91835.16,1,0,0,138280.17,30-39,True,1.1111111111111112,0,0,91836.16,Very Good,0,1
805,24,6,143221.35,2,1,0,186035.72,<30,False,1.3333333333333333,0,1,71611.675,Excellent,0,0
606,36,5,190479.48,2,0,0,179351.89,30-39,False,1.4,0,1,95240.74,Fair,0,0
850,29,10,0.0,2,1,1,199775.67,<30,False,1.2,1,0,1.0,Excellent,0,1
775,25,10,60205.2,2,1,0,14073.11,<30,False,1.2,0,0,30103.6,Very Good,0,0
600,35,4,143744.77,2,1,0,104076.51,30-39,False,1.5,0,1,71873.385,Fair,0,0
697,56,5,110802.03,1,1,1,50230.31,50-59,False,1.2,0,1,110803.03,Good,0,0
740,30,8,105209.54,1,1,0,1852.58,<30,True,1.125,0,1,105210.54,Good,0,1
550,35,9,129847.75,2,1,0,197325.4,30-39,False,1.2222222222222223,0,1,64924.875,Poor,0,0
547,49,2,0.0,1,0,0,65466.93,40-49,True,1.5,1,0,1.0,Poor,1,3
713,26,4,122857.46,2,1,0,144682.17,<30,False,1.5,0,1,61429.73,Good,0,0
696,49,5,97036.22,2,1,0,152450.84,40-49,False,1.4,0,0,48519.11,Good,0,0
781,48,9,82794.18,1,1,0,124720.68,40-49,True,1.1111111111111112,0,0,82795.18,Very Good,0,1
730,52,7,0.0,2,0,1,122398.84,50-59,False,1.2857142857142856,1,0,1.0,Good,0,1
807,36,4,0.0,2,0,1,147007.33,30-39,False,1.5,1,0,1.0,Excellent,0,1
633,29,8,104944.1,1,1,1,97684.46,<30,False,1.125,0,1,104945.1,Fair,0,0
678,60,2,0.0,2,1,1,43821.56,50-59,False,2.0,1,0,1.0,Good,1,2
511,29,9,0.0,2,0,1,140676.98,<30,False,1.2222222222222223,1,0,1.0,Poor,0,1
737,70,9,87542.89,2,1,1,42576.86,60+,False,1.2222222222222223,0,0,43772.445,Good,0,0
746,33,2,107868.14,2,1,1,146192.4,30-39,False,2.0,0,1,53935.07,Very Good,1,1
549,25,6,193858.2,1,0,1,21600.11,<30,False,1.1666666666666667,0,1,193859.2,Poor,0,0
589,36,1,100895.54,1,1,1,68075.14,30-39,False,2.0,0,1,100896.54,Fair,1,1
824,77,3,27517.15,2,0,1,2746.41,60+,False,1.6666666666666663,0,0,13759.575,Excellent,0,0
669,43,1,163159.85,1,0,1,15602.8,40-49,False,2.0,0,1,163160.85,Fair,1,1
640,46,8,0.0,2,1,0,89043.19,40-49,False,1.25,1,0,1.0,Fair,0,1
684,35,3,137179.39,1,1,1,37264.11,30-39,False,1.3333333333333333,0,1,137180.39,Good,0,0
633,37,2,0.0,2,1,0,182258.17,30-39,False,2.0,1,0,1.0,Fair,1,2
597,33,2,0.0,2,1,1,4700.66,30-39,False,2.0,1,0,1.0,Fair,1,2
697,38,6,132591.36,1,1,1,7387.8,30-39,False,1.1666666666666667,0,1,132592.36,Good,0,0
764,39,1,129068.54,2,1,1,187905.12,30-39,False,3.0,0,1,64535.27,Very Good,1,1
560,27,7,124995.98,1,1,1,114669.79,<30,False,1.1428571428571428,0,1,124996.98,Poor,0,0
636,36,5,117559.05,2,1,1,111573.3,30-39,False,1.4,0,1,58780.525,Fair,0,0
761,36,8,108239.11,2,0,0,99444.02,30-39,False,1.25,0,1,54120.555,Very Good,0,0
612,38,1,0.0,2,1,1,9209.21,30-39,False,3.0,1,0,1.0,Fair,1,2
586,29,2,132450.24,1,1,1,36176.63,<30,False,1.5,0,1,132451.24,Fair,1,1
605,48,10,150315.92,1,0,1,133486.36,40-49,False,1.1,0,1,150316.92,Fair,0,0
620,21,9,0.0,2,0,0,154882.79,<30,False,1.2222222222222223,1,0,1.0,Fair,0,1
558,41,2,124227.14,1,1,1,111184.67,40-49,False,1.5,0,1,124228.14,Poor,1,1
573,47,8,154543.98,1,1,0,29586.73,40-49,True,1.125,0,1,154544.98,Poor,0,1
793,39,3,137817.52,1,0,0,83997.79,30-39,True,1.3333333333333333,0,1,137818.52,Very Good,0,1
694,37,1,95668.82,2,1,0,100335.55,30-39,False,3.0,0,0,47835.41,Good,1,1
527,39,4,0.0,2,1,0,167183.07,30-39,False,1.5,1,0,1.0,Poor,0,1
642,26,1,138023.79,2,0,1,117060.2,<30,False,3.0,0,1,69012.895,Fair,1,1
608,33,9,89968.69,1,1,0,68777.26,30-39,True,1.1111111111111112,0,0,89969.69,Fair,0,1
621,59,2,0.0,2,1,1,171364.18,50-59,False,2.0,1,0,1.0,Fair,1,2
482,45,7,156353.46,1,1,0,72643.95,40-49,True,1.1428571428571428,0,1,156354.46,Poor,0,1
685,40,7,0.0,1,1,0,72852.74,30-39,True,1.1428571428571428,1,0,1.0,Good,0,2
658,55,8,119327.93,1,0,1,119439.66,50-59,False,1.125,0,1,119328.93,Fair,0,0
734,39,3,92636.96,2,1,1,125671.29,30-39,False,1.6666666666666663,0,0,46319.48,Good,0,0
630,43,9,0.0,2,1,1,34338.04,40-49,False,1.2222222222222223,1,0,1.0,Fair,0,1
656,40,10,167878.5,1,0,1,151887.16,30-39,False,1.1,0,1,167879.5,Fair,0,0
529,29,4,135759.4,1,0,0,112813.79,<30,True,1.25,0,1,135760.4,Poor,0,1
850,40,4,97990.49,2,0,0,106691.02,30-39,False,1.5,0,1,48996.245,Excellent,0,0
611,46,5,0.0,1,1,0,77677.14,40-49,True,1.2,1,0,1.0,Fair,0,2
623,33,8,96759.42,1,1,1,174777.98,30-39,False,1.125,0,0,96760.42,Fair,0,0
687,44,7,0.0,3,1,0,155853.52,40-49,False,1.4285714285714286,1,0,1.0,Good,0,1
776,33,8,115130.34,1,0,0,129525.5,30-39,True,1.125,0,1,115131.34,Very Good,0,1
578,40,6,63609.92,1,0,0,74965.61,30-39,True,1.1666666666666667,0,0,63610.92,Poor,0,1
689,46,7,52016.08,2,1,1,72993.65,40-49,False,1.2857142857142856,0,0,26009.04,Good,0,0
629,31,6,0.0,2,1,0,93881.75,30-39,False,1.3333333333333333,1,0,1.0,Fair,0,1
676,34,8,82909.14,1,1,0,91817.38,30-39,True,1.125,0,0,82910.14,Good,0,1
752,38,3,183102.29,1,1,1,71557.12,30-39,False,1.3333333333333333,0,1,183103.29,Very Good,0,0
815,37,1,166115.42,1,1,0,67208.3,30-39,True,2.0,0,1,166116.42,Excellent,1,2
608,31,7,79962.92,2,1,0,60901.72,30-39,False,1.2857142857142856,0,0,39982.46,Fair,0,0
520,45,1,123086.39,1,1,1,41042.4,40-49,False,2.0,0,1,123087.39,Poor,1,1
625,37,7,115895.42,1,1,0,48486.25,30-39,True,1.1428571428571428,0,1,115896.42,Fair,0,1
647,33,4,0.0,1,1,0,152323.04,30-39,True,1.25,1,0,1.0,Fair,0,2
583,31,4,158978.79,1,1,0,12538.92,30-39,True,1.25,0,1,158979.79,Fair,0,1
595,44,4,96553.52,2,1,0,143952.24,40-49,False,1.5,0,0,48277.76,Fair,0,0
563,36,4,143680.47,2,1,1,63531.19,30-39,False,1.5,0,1,71841.235,Poor,0,0
796,30,2,137262.71,2,1,0,62905.29,<30,False,2.0,0,1,68632.355,Very Good,1,1
755,40,2,137430.82,2,0,0,176768.59,30-39,False,2.0,0,1,68716.41,Very Good,1,1
530,22,7,0.0,2,1,0,104170.48,<30,False,1.2857142857142856,1,0,1.0,Poor,0,1
546,34,4,165363.31,2,1,1,25744.13,30-39,False,1.5,0,1,82682.655,Poor,0,0
693,39,4,0.0,2,0,1,142331.39,30-39,False,1.5,1,0,1.0,Good,0,1
622,26,9,0.0,2,1,1,153237.59,<30,False,1.2222222222222223,1,0,1.0,Fair,0,1
744,32,4,96106.83,1,1,1,79812.77,30-39,False,1.25,0,0,96107.83,Very Good,0,0
636,34,3,0.0,2,1,1,44756.25,30-39,False,1.6666666666666663,1,0,1.0,Fair,0,1
792,42,0,99045.93,2,1,0,47160.01,40-49,False,,0,1,49523.965,Very Good,1,1
520,33,4,156297.58,2,1,1,166102.61,30-39,False,1.5,0,1,78149.79,Poor,0,0
727,28,2,110997.76,1,1,0,101433.76,<30,True,1.5,0,1,110998.76,Good,1,2
634,31,8,76798.92,1,0,0,196021.73,30-39,True,1.125,0,0,76799.92,Fair,0,1
537,38,3,0.0,2,0,0,141023.01,30-39,False,1.6666666666666663,1,0,1.0,Poor,0,1
569,34,0,151839.26,1,1,0,102299.81,30-39,True,,0,1,151840.26,Poor,1,2
760,49,9,91502.99,1,1,0,117232.9,40-49,True,1.1111111111111112,0,0,91503.99,Very Good,0,1
474,30,9,0.0,2,0,0,63158.22,<30,False,1.2222222222222223,1,0,1.0,Poor,0,1
633,59,5,0.0,1,1,1,137273.97,50-59,False,1.2,1,0,1.0,Fair,0,1
